trace_candidate_id,ts,symbol,symbol_code,side,strategy_id,adx,range_pct,breakout_distance_up,breakout_distance_down,dist_close_ema_fast,dist_close_ema_slow,pullback_depth,ret_1h_lag,ret_4h_lag,ret_12h_lag,ret_24h_lag,ema_gap_fast_slow,atrp,atrp_zscore,rolling_vol_24h,rolling_vol_72h,btc_adx,btc_atrp,btc_ret_24h_lag,btc_rolling_vol_24h,pnl,target_win,exit_reason,entry_ts,exit_ts,bars_held
1780736400000|ONDO/USDT:USDT|ondo_trend_discovery|short,2026-06-06 09:00:00+00:00,ONDO/USDT:USDT,ONDO,short,ondo_trend_discovery,82.8996548811333,0.0313260340632604,0.0,0.0,-0.0036918794727826,-0.0074555262775009,0.0,-0.0182143923559271,-0.0012150668286755,0.0,0.0,-0.003777593223597,0.0240915959517739,0.0,0.0,0.0,80.5259649440671,0.0101467237849459,0.0,0.0,0.8663087048603835,1,tp,1780736400000,1780740000000,1
1780736400000|RENDER/USDT:USDT|render_trend_discovery|short,2026-06-06 09:00:00+00:00,RENDER/USDT:USDT,RENDER,short,render_trend_discovery,87.1495620336358,0.0251997541487399,0.0,0.0,-0.001721432384935,-0.0059367222061805,0.0,-0.0145366444579043,0.0049413218035825,0.0,0.0,-0.0042225586704882,0.0203037523403972,0.0,0.0,0.0,80.5259649440671,0.0101467237849459,0.0,0.0,0.730684470599354,1,tp,1780736400000,1780740000000,1
1780740000000|XRP/USDT:USDT|xrp_trend|short,2026-06-06 10:00:00+00:00,XRP/USDT:USDT,XRP,short,xrp_trend,85.34974463030994,0.0178753357414095,0.0,0.0,-0.0090872146799142,-0.0131577831096201,0.0,-0.0103574702108156,-0.0022179096201829,0.0,0.0,-0.0041078977787042,0.0151107731911235,0.0,0.0,0.0,78.20818816455149,0.0104406814581566,0.0,0.0,1.0024011237884232,1,tp,1780740000000,1780743600000,2
1780740000000|ETH/USDT:USDT|eth_trend|short,2026-06-06 10:00:00+00:00,ETH/USDT:USDT,ETH,short,eth_trend,84.19502099509535,0.0237004194592918,0.0,0.0,-0.0129859545539335,-0.0170110477793551,0.0,-0.0144843532042013,-0.0078615444792848,0.0,0.0,-0.00407805060525,0.0167413415239573,0.0,0.0,0.0,78.20818816455149,0.0104406814581566,0.0,0.0,0.5652199296577471,1,tp,1780740000000,1780743600000,1
1780740000000|AVAX/USDT:USDT|avax_trend|short,2026-06-06 10:00:00+00:00,AVAX/USDT:USDT,AVAX,short,avax_trend,76.68917421472418,0.0219231932264893,0.0,0.0,-0.0017340624183186,-0.0048262088920346,0.0,-0.0141600834699656,0.0108512914565184,0.0,0.0,-0.0030975177628586,0.0210562532855696,0.0,0.0,0.0,78.20818816455149,0.0104406814581566,0.0,0.0,0.2184939799554667,1,tp,1780740000000,1780743600000,2
1780740000000|BCH/USDT:USDT|bch_trend|long,2026-06-06 10:00:00+00:00,BCH/USDT:USDT,BCH,long,bch_trend,74.90054154881486,0.0276824525280256,0.0,0.0,0.0148073966708598,0.0274455318499931,0.0,-0.0189873417721518,-0.0105935080809451,0.0,0.0,0.0124537278902317,0.0209392201813179,0.0,0.0,0.0,78.20818816455149,0.0104406814581566,0.0,0.0,-0.7069884991860634,0,sl,1780740000000,1780747200000,3
1780740000000|DOGE/USDT:USDT|doge_trend_loose|short,2026-06-06 10:00:00+00:00,DOGE/USDT:USDT,DOGE,short,doge_trend_loose,81.14017993058148,0.0186265987830622,0.0,0.0,-0.0070574695313178,-0.0103098761496749,0.0,-0.0098364687077339,0.0024897298643098,0.0,0.0,-0.0032755235258398,0.0163191629729698,0.0,0.0,0.0,78.20818816455149,0.0104406814581566,0.0,0.0,-0.0558958569541098,0,sl,1780740000000,1780743600000,2
1780740000000|TON/USDT:USDT|ton_trend_discovery|long,2026-06-06 10:00:00+00:00,TON/USDT:USDT,TON,long,ton_trend_discovery,77.88042818576298,0.01729590190384,0.0,0.0,0.0213036512841816,0.0298442897005605,0.0,-0.0090810257722069,0.0252762522331766,0.0,0.0,0.0083624869113509,0.0186903331687708,0.0,0.0,0.0,78.20818816455149,0.0104406814581566,0.0,0.0,0.3824967923083749,1,tp,1780740000000,1780761600000,6
1780743600000|SOL/USDT:USDT|sol_trend_discovery|short,2026-06-06 11:00:00+00:00,SOL/USDT:USDT,SOL,short,sol_trend_discovery,83.87858757392314,0.0149038461538461,0.0,0.0,-0.0065708857924292,-0.0153532241615096,0.0,0.0100356102298477,-0.0055776892430279,0.0,0.0,-0.0088404278105799,0.0168957049260278,0.0,0.0,0.0,76.05596686928699,0.0101513956068028,0.0,0.0,-0.4362342184136176,0,time_stop,1780743600000,1780750800000,3
1780743600000|XLM/USDT:USDT|xlm_trend_discovery|long,2026-06-06 11:00:00+00:00,XLM/USDT:USDT,XLM,long,xlm_trend_discovery,68.39018709641537,0.0172029953450719,0.0,0.0,0.0044826878031508,0.0063439386922206,0.0,0.0105844454670962,-0.0171564970908547,0.0,0.0,0.0018529447163896,0.0224384813369797,0.0,0.0,0.0,76.05596686928699,0.0101513956068028,0.0,0.0,0.725556321193284,1,tp,1780743600000,1780754400000,3
