sim_id,total_return_pct,sharpe_annual,max_drawdown_pct
368,38.68729239919164,2.555193492168809,-10.197519856052784
369,74.95303936064587,3.32108491136231,-5.303532670967359
370,323.62499993786236,5.765432871106039,-7.026720345541304
371,102.30527019789628,3.754624092370957,-7.892668277439697
372,67.49689473562776,4.003457572383427,-10.09046587326865
373,54.4318570967065,2.9223118249436575,-10.113665108025794
374,40.36421452602597,3.6478619193487254,-5.628763789432922
375,87.64316779250134,4.162995967937834,-6.786064114709289
376,82.83540601145339,3.5538604707494894,-5.322386548296121
377,116.18809773549246,4.0897633947732634,-8.352137357626944
378,24.652502994467064,2.39193998946689,-9.941535057167538
379,125.6660557012311,3.9255548731946375,-10.11325482156613
380,48.49987951967694,3.1832541327468338,-8.290430821134942
381,104.75048792069721,4.302294594125315,-2.653966968184851
382,29.440558775249738,2.137977205046009,-7.741974045151013
383,57.93975875005077,4.625250209562765,-2.8783915210562783
384,20.688059117116286,4.271293350364034,-2.688781562016318
385,37.88349929594581,3.313248026103793,-8.776248968387268
386,252.91828391653007,5.080976884399638,-5.02484823058742
387,106.24469555379088,5.693255116415661,-3.508173450352692
388,71.68927885190834,3.1441477794227164,-6.869466598534646
389,86.46550920923988,4.120611869205716,-5.6881376838631486
390,75.6288843074425,3.3691175044003985,-4.793443391711605
391,74.47201755208448,4.335432418350498,-3.837655138591911
392,106.27213567667422,3.911056190567089,-5.376137892917465
393,57.10952722468014,4.868750991737273,-4.482882370044261
394,57.721872345077884,3.5276443833450783,-5.740523132214792
395,231.4140997751943,5.450518697843033,-2.4580384260372012
396,319.4464880593679,5.774318745043178,-3.7132935941727285
397,104.16120767906185,4.1885919816566,-2.765564714180846
398,52.56015306574622,4.333685926160453,-6.122224226989981
399,195.02121080767995,4.90324490776399,-4.024701447270207
400,14.942700193462265,2.881787731313891,-7.070013377068973
401,132.50407319463346,4.449770725856933,-5.794162118560031
402,61.74438967683451,3.829235794838246,-2.6489596971889795
403,119.5105436540858,5.20477740847503,-6.494136483923684
404,93.60843140175699,3.8625057481610043,-5.30353267096737
405,71.1076963756833,4.242606899419643,-2.6816052705693094
406,85.27391579655558,3.608544107615158,-6.566431359261338
407,46.635888414600316,3.0259330449065054,-6.572336862049699
408,82.80631018103915,4.3702008136325325,-5.667225682879284
409,51.927172073981566,3.355169010891937,-5.6387433041459545
410,142.2274291251304,4.282937193536204,-7.911544776103252
411,47.97247830479632,3.060387468290558,-6.09664510559268
412,41.50427527391785,3.552762968723734,-7.137204906357009
413,190.7639883161076,4.876082082614121,-5.46620253034884
414,86.40723772474013,4.075006180366883,-6.746138809243362
415,63.11489378631319,3.8907282115787103,-6.474987534627474
416,41.55990278982329,2.4056169779118717,-7.9849209459116555
417,72.71024754669142,2.952879999307618,-12.707712873941334
418,140.43515553492608,4.275670421594559,-5.798560372320338
419,95.67361888783627,3.6277462807140615,-6.337245626705556
420,222.50017792730316,5.61070211590399,-5.474326983369626
421,156.45969704344068,4.904854380937319,-7.088750674614753
422,124.44338610487011,4.260970271055662,-8.792970973312453
423,32.87105791538458,2.711354450017525,-10.079025541862007
424,68.41287600730924,4.0585703960447415,-4.8009112060948045
425,58.781510087701626,3.1405930470761976,-6.529533914725693
426,61.18193832100771,2.851151782215805,-7.569267372968868
427,80.63168782021135,3.766495855338147,-7.996238649930465
428,53.78024029645461,4.738334471499643,-2.6494063327315187
429,29.778289082990096,4.638818675765361,-5.486896085014948
430,40.348790107271014,2.7191584199319383,-10.055082274344663
431,22.024881039790188,6.036826215160173,-3.0774231515717787
432,78.34676235531617,3.737251290940731,-7.272190998814243
433,41.64892376709026,2.7719927380802223,-6.00949189889981
434,84.2090912411595,3.6281207417583072,-7.047820527411741
435,29.37074400443478,2.1479242352970402,-5.776232477111032
436,171.69901728275426,5.801256614602867,-5.784882010189197
437,85.35546295506758,4.652003602307765,-8.396095977451912
438,86.56398930089722,4.104418950671909,-11.09035313778115
439,61.585705569216145,3.5868669609973507,-6.948518416223914
440,70.23935039924638,4.148605267520969,-4.225996709493551
441,40.46629411117144,2.6507371747445405,-14.06600194197093
442,31.107383746676255,6.730715465181023,-3.1391780049001894
443,80.21040099689387,4.691448688995962,-3.2117590681235875
444,74.57838316153851,3.6571754511359083,-7.111695534157292
445,29.797241101064166,2.9478833259219868,-3.927704049997549
446,87.486574620749,4.8928914152258,-8.813169364577556
447,125.75573271226341,4.760340773131701,-6.460226210172193
448,58.67088564532341,3.7260013188910768,-1.5382511967822143
449,48.21498634469161,2.6220918210293958,-14.250787754569771
450,42.96803430318945,2.8802369750502055,-4.418878853350705
451,5.880063773353439,1.7534424587034303,-4.414394320750081
452,86.50122345247662,4.1260266987145675,-5.381690673547879
453,84.77898740916876,4.027011989146245,-5.8485477307463345
454,81.87866216943054,3.9776435363453975,-6.333634461133208
455,36.07087896220917,3.264128762256007,-6.78288581571479
