ts,strategy_id,symbol,side_raw,y_true,p_win_oos,fold
1759230000000,btc_trend,BTC/USDT:USDT,long,1,0.5503664391592469,1
1759230000000,bnb_trend,BNB/USDT:USDT,long,0,0.5056732760386035,1
1759230000000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5579754756104444,1
1759233600000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5604889406229403,1
1759233600000,bnb_trend,BNB/USDT:USDT,long,0,0.5070011491131239,1
1759233600000,btc_trend,BTC/USDT:USDT,long,1,0.5528885008660557,1
1759237200000,btc_trend,BTC/USDT:USDT,long,1,0.5520991730645041,1
1759237200000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5597023452310141,1
1759237200000,bnb_trend,BNB/USDT:USDT,long,0,0.5072617682582301,1
1759240800000,btc_trend,BTC/USDT:USDT,long,1,0.5520428609396248,1
1759240800000,bnb_trend,BNB/USDT:USDT,long,1,0.5069905863863059,1
1759240800000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5596462265822829,1
1759244400000,bnb_trend,BNB/USDT:USDT,long,1,0.5041504185484902,1
1759244400000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5590815377353535,1
1759244400000,btc_trend,BTC/USDT:USDT,long,1,0.5514762361092392,1
1759248000000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5602826061139553,1
1759248000000,btc_trend,BTC/USDT:USDT,long,1,0.5526814459026115,1
1759248000000,bnb_trend,BNB/USDT:USDT,long,1,0.5033967841587615,1
1759251600000,bnb_trend,BNB/USDT:USDT,long,1,0.5028773947807577,1
1759251600000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5598830470704238,1
1759251600000,btc_trend,BTC/USDT:USDT,long,1,0.552280499221249,1
1759255200000,bnb_trend,BNB/USDT:USDT,long,1,0.5029733578211848,1
1759255200000,btc_trend,BTC/USDT:USDT,long,1,0.5532852778469023,1
1759255200000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5608843296648628,1
1759258800000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5583750015539233,1
1759258800000,btc_trend,BTC/USDT:USDT,long,1,0.5507673054385006,1
1759258800000,bnb_trend,BNB/USDT:USDT,long,1,0.5039713818587933,1
1759262400000,btc_trend,BTC/USDT:USDT,long,1,0.5500183369056333,1
1759262400000,bnb_trend,BNB/USDT:USDT,long,1,0.5049723388913366,1
1759262400000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5576285292810375,1
1759266000000,btc_trend,BTC/USDT:USDT,long,0,0.5481033790448374,1
1759266000000,bnb_trend,BNB/USDT:USDT,long,1,0.5047422951494741,1
1759266000000,btc_trend_loose,BTC/USDT:USDT,long,0,0.5557197974976439,1
1759269600000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5559290835889784,1
1759269600000,bnb_trend,BNB/USDT:USDT,long,1,0.5054833852156085,1
1759269600000,btc_trend,BTC/USDT:USDT,long,1,0.5483133367969941,1
1759273200000,bnb_trend,BNB/USDT:USDT,long,1,0.5064893837113688,1
1759273200000,btc_trend,BTC/USDT:USDT,long,1,0.5507077079433832,1
1759273200000,btc_trend_loose,BTC/USDT:USDT,long,1,0.558315603952166,1
1759276800000,btc_trend,BTC/USDT:USDT,long,1,0.5521667124342743,1
1759276800000,bnb_trend,BNB/USDT:USDT,long,1,0.5082977416527819,1
1759276800000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5597696522939721,1
1759280400000,bnb_trend,BNB/USDT:USDT,long,1,0.5096186692468915,1
1759280400000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5606652323957166,1
1759280400000,btc_trend,BTC/USDT:USDT,long,1,0.5530654102820681,1
1760835600000,xrp_trend,XRP/USDT:USDT,short,1,0.40692111922549534,1
1760839200000,xrp_trend,XRP/USDT:USDT,short,1,0.4011225367445575,1
1760842800000,xrp_trend,XRP/USDT:USDT,short,1,0.395561113313295,1
1760846400000,xrp_trend,XRP/USDT:USDT,short,0,0.3911277361904644,1
1760850000000,xrp_trend,XRP/USDT:USDT,short,0,0.386882895048351,1
1760853600000,xrp_trend,XRP/USDT:USDT,short,0,0.38345269902362233,1
1760857200000,xrp_trend,XRP/USDT:USDT,short,0,0.38073492613680043,1
1760860800000,xrp_trend,XRP/USDT:USDT,short,0,0.3738786493413965,1
1760864400000,xrp_trend,XRP/USDT:USDT,short,0,0.36781034170491295,1
1760868000000,xrp_trend,XRP/USDT:USDT,short,0,0.3661307217866574,1
1760871600000,xrp_trend,XRP/USDT:USDT,short,0,0.36453018950075583,1
1760875200000,xrp_trend,XRP/USDT:USDT,short,0,0.364636940135375,1
1760878800000,sol_bbrsi,SOL/USDT:USDT,short,1,0.35819539583346405,1
1760878800000,btc_trend_loose,BTC/USDT:USDT,short,0,0.46989025288485853,1
1760878800000,xrp_trend,XRP/USDT:USDT,short,1,0.3640485931753002,1
1760882400000,sol_bbrsi,SOL/USDT:USDT,short,1,0.34141082497692965,1
1760882400000,btc_trend_loose,BTC/USDT:USDT,short,0,0.46971752965551794,1
1760882400000,xrp_trend,XRP/USDT:USDT,short,1,0.36460193004160246,1
1760886000000,xrp_trend,XRP/USDT:USDT,short,1,0.3656342732532605,1
1760886000000,btc_trend_loose,BTC/USDT:USDT,short,0,0.4719945278832052,1
1760886000000,link_trend,LINK/USDT:USDT,short,0,0.45623630613078764,1
1760889600000,link_trend,LINK/USDT:USDT,short,0,0.4565974462413597,1
1760889600000,btc_trend_loose,BTC/USDT:USDT,short,0,0.4702546828002661,1
1760889600000,xrp_trend,XRP/USDT:USDT,short,0,0.3665386235082936,1
1760893200000,xrp_trend,XRP/USDT:USDT,short,1,0.36682999345690726,1
1760893200000,btc_trend_loose,BTC/USDT:USDT,short,1,0.46813706861901333,1
1760893200000,link_trend,LINK/USDT:USDT,short,1,0.4548882625506934,1
1760893200000,btc_trend,BTC/USDT:USDT,short,1,0.46047688963025707,1
1760896800000,xrp_trend,XRP/USDT:USDT,short,1,0.36906017265074076,1
1760896800000,btc_trend,BTC/USDT:USDT,short,1,0.46166582779072185,1
1760896800000,btc_trend_loose,BTC/USDT:USDT,short,1,0.46932858003886385,1
1760896800000,link_trend,LINK/USDT:USDT,short,1,0.45553938899404145,1
1760900400000,btc_trend,BTC/USDT:USDT,short,1,0.461255365425117,1
1760900400000,xrp_trend,XRP/USDT:USDT,short,1,0.37028833503015673,1
1760900400000,btc_trend_loose,BTC/USDT:USDT,short,1,0.4689172391689994,1
1760900400000,link_trend,LINK/USDT:USDT,short,1,0.4562959026495776,1
1760904000000,xrp_trend,XRP/USDT:USDT,short,1,0.37218735479015613,1
1760904000000,link_trend,LINK/USDT:USDT,short,1,0.4568400296666504,1
1760904000000,btc_trend,BTC/USDT:USDT,short,1,0.46418335617587014,1
1760904000000,btc_trend_loose,BTC/USDT:USDT,short,1,0.4718512688964013,1
1760907600000,btc_trend,BTC/USDT:USDT,short,0,0.46678803490812426,1
1760907600000,xrp_trend,XRP/USDT:USDT,short,0,0.3728662936666908,1
1760907600000,link_trend,LINK/USDT:USDT,short,0,0.4565988376587751,1
1760907600000,btc_trend_loose,BTC/USDT:USDT,short,0,0.4744608746105462,1
1760911200000,link_trend,LINK/USDT:USDT,short,0,0.457940420465958,1
1760911200000,btc_trend,BTC/USDT:USDT,short,0,0.4662239935411963,1
1760911200000,btc_trend_loose,BTC/USDT:USDT,short,0,0.47389580185928143,1
1760911200000,xrp_trend,XRP/USDT:USDT,short,0,0.37461987832877675,1
1760914800000,btc_trend_loose,BTC/USDT:USDT,short,0,0.47282503348108046,1
1760914800000,btc_trend,BTC/USDT:USDT,short,0,0.4651552333538517,1
1760914800000,link_trend,LINK/USDT:USDT,short,0,0.45877338888796937,1
1760914800000,xrp_trend,XRP/USDT:USDT,short,0,0.3752984917703194,1
1760918400000,btc_trend_loose,BTC/USDT:USDT,short,0,0.4685333350245347,1
1760918400000,btc_trend,BTC/USDT:USDT,short,0,0.46087229056080253,1
