symbol,strategy_id,side,entry_ts,exit_ts,entry_px,exit_px,qty,pnl,exit_reason,fee,bars_held,entry_adx,entry_atrp,entry_atr
BTC/USDT:USDT,btc_trend,short,1769605200000,1769612400000,89955.0,88881.11814537428,0.0007737009267237166,0.7896029440293169,tp,0.04126044208638973,2,24.554196259109546,0.005443662871826953,489.6846936351935
BTC/USDT:USDT,btc_trend,short,1769655600000,1769684400000,87857.9,87920.1,0.0007929568504197075,-0.09115202344686646,time_stop,0.04183010735075143,8,19.05703712282828,0.007193045223062714,631.9658479033216
BTC/USDT:USDT,btc_trend,short,1769691600000,1769695200000,88073.8,87134.4529537669,0.0006591063888677975,0.5846711147569352,tp,0.03445852477939697,1,24.321152673843724,0.005325016935796819,468.99447659998185
LINK/USDT:USDT,link_trend,short,1769677200000,1769695200000,11.577,11.367851615139049,1.0029447514203196,0.2029234785969306,tp,0.0068407962673972264,5,22.904551845114536,0.008788573576872658,0.10174531629945477
BTC/USDT:USDT,btc_trend,short,1769702400000,1769731200000,84898.0,84604.7,0.00013685898381530877,0.03319339199223103,time_stop,0.006947347960799432,8,29.894903497006297,0.007691122955375974,652.9609566655095
LINK/USDT:USDT,link_trend,short,1769702400000,1769734800000,11.025,10.722386699774516,5.2693999532091,1.5606901836641702,tp,0.03390032638444902,9,35.50018764913889,0.011605595863124318,0.12795169439094561
BNB/USDT:USDT,bnb_trend,short,1769724000000,1769734800000,865.59,849.7793746758744,0.01150550459374095,0.17604293799724527,tp,0.00586628429939975,3,38.41315917798494,0.008149537219322808,7.05415792167363
BTC/USDT:USDT,btc_trend,short,1769738400000,1769767200000,82434.7,82320.5,0.0008471809017116976,0.05490384572385872,time_stop,0.04184421325161467,8,51.998626661600255,0.01055517795424313,870.112928104646
LINK/USDT:USDT,link_trend,short,1769749200000,1769792400000,10.907,10.779,1.0671453463965737,0.12969294852547636,time_stop,0.0069016558132852,12,46.79303556502589,0.014028104774404174,0.15300453877442632
BTC/USDT:USDT,btc_trend,short,1769774400000,1769796000000,83104.8,84112.81161593185,0.0008403823374477185,-0.8895273107123113,sl,0.04241215274105784,6,56.49015927217906,0.009483412509089932,788.117099885417
BTC/USDT:USDT,btc_trend,short,1769803200000,1769832000000,84200.0,83987.5,0.0008288080749939075,0.13435600501707487,time_stop,0.04176571091913048,8,47.714013299310935,0.011049010853070997,930.326713828578
BTC/USDT:USDT,btc_trend,short,1769839200000,1769846400000,83961.8,82717.40669941151,0.0006927148715745262,0.8276299987501002,tp,0.034379746655256414,2,39.85899806334703,0.007499165331897655,629.6434197637245
LINK/USDT:USDT,link_trend,short,1769821200000,1769864400000,10.763,10.350768035701547,1.080625954899938,0.4387573749047761,tp,0.0067111851555166436,12,47.25277526558216,0.013834180677865281,0.14889728663586402
BTC/USDT:USDT,btc_trend,short,1769853600000,1769868000000,83075.3,81922.45004666367,0.0007006798334632026,0.7733378681184082,tp,0.034440845193356294,4,42.69359535070265,0.007418789233235771,616.3181411878317
BTC/USDT:USDT,btc_trend,short,1769875200000,1769878800000,81268.6,79652.05495500003,0.0008605421599618446,1.3499787938500725,tp,0.041126370849825164,1,51.40855886730329,0.008263757133787766,671.5839730029444
BTC/USDT:USDT,btc_trend,short,1769886000000,1769904000000,77996.8,79279.5915256303,0.0008978390909095314,-1.1944485670281852,sl,0.04270818982983053,5,58.57100497599009,0.014011739473393858,1092.870841358406
TRX/USDT:USDT,trx_trend,short,1769889600000,1769929200000,0.28524,0.2872521065277982,40.91735357698105,-0.08938223183758923,sl,0.007052157605118327,11,34.26276250557134,0.0053406804096496315,0.001523375680048461
BTC/USDT:USDT,btc_trend,short,1769911200000,1769940000000,78504.8,78997.0,0.0007424580069029049,-0.40062900410039287,time_stop,0.035191173102785266,8,64.83611179347571,0.013015193151732003,1021.7551353380907
BTC/USDT:USDT,btc_trend,short,1769947200000,1769958000000,78712.1,77001.84902602088,0.0007401291206060816,1.2316117629040635,tp,0.03419478648280266,3,59.261276477435004,0.010454437929616166,822.8907637597406
TRX/USDT:USDT,trx_trend,short,1769936400000,1769961600000,0.28633,0.2832301867987893,40.70870908910581,0.11927143267086782,tp,0.006917961167787006,7,36.41960018256668,0.004538921044172453,0.0012996292625778983
TRX/USDT:USDT,trx_trend,short,1769968800000,1769972400000,0.28445,0.28633282916637554,41.015685448859166,-0.08427201119485947,sl,0.007046482352861991,1,36.43246854825524,0.00426006252809206,0.0012117747861157863
BTC/USDT:USDT,btc_trend,short,1769965200000,1769983200000,77459.2,77372.56990948234,0.0007531092395406964,0.030279923219593836,sl,0.03496199837150376,5,59.49072982615234,0.01110779581681314,860.4009777336923
BTC/USDT:USDT,btc_trend,short,1769990400000,1770001200000,76931.5,74756.03712024324,0.0009098682278734395,1.9385736693982674,tp,0.04081088581046207,3,55.131112667027885,0.012674875818816688,975.097209055296
TRX/USDT:USDT,trx_trend,short,1770008400000,1770012000000,0.28289,0.28274683956252883,41.31843328653075,-0.0010944288715429556,sl,0.007009593856465056,1,33.74887368189772,0.005012130631357704,0.0014178816343047808
BTC/USDT:USDT,btc_trend,short,1770008400000,1770022800000,75856.3,77178.33769556071,0.0007704507048647394,-1.054242137209202,sl,0.03567726280670018,4,50.925783189433425,0.014840712312746173,1125.7615254093676
BTC/USDT:USDT,btc_trend,short,1770030000000,1770040800000,77463.3,78635.41996195377,0.0009043925151070307,-1.1027268915400565,sl,0.04267037114153338,3,42.726561584262605,0.013625529072670131,1055.4784462149682
TRX/USDT:USDT,trx_trend,short,1770019200000,1770062400000,0.28348,0.28276,41.23229699010912,0.02269194725472455,time_stop,0.006995306578153953,12,36.160046028767866,0.005115559736537189,0.0014501588741135624
BTC/USDT:USDT,btc_trend,short,1770048000000,1770087600000,78800.6,78717.76973864612,0.0008880523375695188,0.03161430756201217,sl,0.04194329965479829,11,31.754185138765884,0.013380496203391143,1054.3911291249442
BTC/USDT:USDT,btc_trend,short,1770123600000,1770130800000,78289.8,78034.95616434525,0.0008938824567557887,0.18594798690673248,sl,0.04185244699740912,2,21.23600049708627,0.00913469308810773,715.1532949293367
BTC/USDT:USDT,btc_trend,short,1770138000000,1770141600000,76458.2,74624.5197089473,0.0009154533506635017,1.6376596065242968,tp,0.04098915996552619,1,26.535669266187522,0.010751756044565273,822.0599140065805
BTC/USDT:USDT,btc_trend,short,1770148800000,1770152400000,74893.8,76270.84697117687,0.0009360931296494713,-1.331882178428638,sl,0.042837969505358904,1,35.79689346002946,0.014293622330310379,1070.5036920817995
BTC/USDT:USDT,btc_trend,short,1770159600000,1770188400000,75672.5,76616.9,0.0009252153473831142,-0.9163056531179581,time_stop,0.042532279049350384,8,36.738628113510146,0.014664320477905808,1109.6857913643273
BTC/USDT:USDT,btc_trend,short,1770195600000,1770210000000,76541.3,74977.2956705938,0.0009138626701155218,1.388173801571649,tp,0.04111137097174188,4,30.542997562132896,0.011171140979041726,855.0536530191265
BTC/USDT:USDT,btc_trend,short,1770217200000,1770224400000,74328.9,72419.95070543079,0.0009423579480243637,1.7579662304271142,tp,0.04094730968567719,2,32.742588354284194,0.011414926597497424,848.4589375727262
BTC/USDT:USDT,btc_trend,short,1770231600000,1770260400000,73398.4,71429.1,0.0009559677962601699,1.8416170295856331,time_stop,0.04097035158950838,8,40.241136716080106,0.014159544473731802,1039.2879091007562
TRX/USDT:USDT,trx_trend,short,1770267600000,1770292800000,0.28095,0.27764830165045573,41.69995696519438,0.1307339257498784,tp,0.006946753338169987,7,33.3821619330923,0.004537516885811776,0.0012748153690688181
BTC/USDT:USDT,btc_trend,short,1770267600000,1770296400000,70873.2,69532.9,0.0008265281935202551,1.0733131964388656,time_stop,0.03448254133633472,8,55.279049206051454,0.015074952331861279,1068.4101116064708
TRX/USDT:USDT,trx_trend,short,1770300000000,1770321600000,0.2778,0.27174664092969886,42.223264180669936,0.24870816107966873,tp,0.0068844181261105974,6,40.73544326299311,0.004720588749804881,0.001311379554695796
TRX/USDT:USDT,trx_trend,short,1770328800000,1770397200000,0.27036,0.27307,260.37498924728953,-0.7482765798484065,time_stop,0.042660358988254404,19,49.43158795542524,0.006452070217379587,0.0017443817039707451
TRX/USDT:USDT,trx_trend,short,1770501600000,1770537600000,0.27793,0.27783922547296436,253.09112799107152,-0.01921695834476147,sl,0.04219118578507091,10,31.139018800214597,0.003763851661466895,0.0010460872922714941
BTC/USDT:USDT,btc_trend,short,1770793200000,1770814800000,66788.0,67536.47422445878,0.00105317253447975,-0.8309490318033017,sl,0.04267653583727974,6,26.45319705814536,0.010396850099031192,694.3848244140953
BTC/USDT:USDT,btc_trend,short,1770822000000,1770843600000,66559.9,67821.66296499087,0.0010558930534839454,-1.3752542035574522,sl,0.04296745368027793,6,32.96613912165476,0.011555650758205431,769.1429589010776
BTC/USDT:USDT,btc_trend,short,1771012800000,1771041600000,68904.2,68947.7,0.0010185574222533942,-0.08644356281740284,time_stop,0.0421363149493802,8,27.855779476716844,0.009501728703997955,654.7090149660158
BTC/USDT:USDT,btc_trend,short,1771048800000,1771052400000,68738.1,69239.82711650137,0.0008507599449141933,-0.4621932168987612,sl,0.03534388290210178,1,37.43908074519055,0.00631715836671175,434.229463526869
LINK/USDT:USDT,link_trend,short,1771027200000,1771052400000,8.764,8.881440418774408,1.3346626687595395,-0.163855578924741,sl,0.007112236183050176,7,34.00081376335897,0.010580809452406668,0.09273021404089203
TRX/USDT:USDT,trx_trend,long,1771034400000,1771063200000,0.28231,0.2823,35.51401853903298,-0.006370504645532091,time_stop,0.006015364460141406,8,31.879315200672746,0.003342704424207572,0.0009436788859980397
BTC/USDT:USDT,btc_trend,short,1771059600000,1771066800000,69707.3,70200.4811446896,0.0008383974188378829,-0.4487953400430065,sl,0.03531354131573114,2,39.82693575552963,0.006308272799160272,439.73266449290486
TRX/USDT:USDT,trx_trend,long,1771070400000,1771084800000,0.28346,0.28238840249425656,41.21582390812097,-0.05115009649964205,sl,0.006983322402539319,4,34.4886633154046,0.002698899894958263,0.0007650301642248693
BTC/USDT:USDT,btc_trend,short,1771074000000,1771113600000,69602.2,69795.4,0.0008392701800069012,-0.1972933175303231,trend_break,0.0351463187529922,11,46.155111680293636,0.0069712158805050155,485.2119619580862
TRX/USDT:USDT,trx_trend,long,1771167600000,1771174800000,0.28034,0.28047,249.9816375035906,-0.009569797046907705,target_flatten,0.04206740992237923,2,32.04435785853972,0.002570131537241966,0.0007205106751504127
BTC/USDT:USDT,btc_trend,short,1771178400000,1771207200000,68607.8,68590.8,0.0010214319837399202,-0.02467215842260623,time_stop,0.04203650214618487,8,34.430402272760546,0.007577154501613638,519.8519006158082
BTC/USDT:USDT,btc_trend,short,1771214400000,1771232400000,68392.6,68942.36261886432,0.0010246063625030273,-0.6056735471858756,sl,0.042383270031167555,5,34.781484890904444,0.007181362240992285,491.152035203289
LINK/USDT:USDT,link_trend,short,1771221600000,1771232400000,8.686,8.831595934967796,1.3445873062249796,-0.20289135706837533,sl,0.0071249110727194965,3,33.91762662333454,0.011997264236383073,0.10420823715722337
BTC/USDT:USDT,btc_trend,short,1771239600000,1771243200000,68762.0,69301.61560992891,0.0010182622524174466,-0.591810537930104,sl,0.042340331524280565,1,27.210709807992803,0.00637227566340366,438.17041916696246
TRX/USDT:USDT,trx_trend,long,1771268400000,1771272000000,0.28283,0.28445192741099495,41.23464175169956,0.05984203174621373,tp,0.007037563993423695,1,33.76950836925691,0.002724338108095912,0.000770524547112767
TRX/USDT:USDT,trx_trend,long,1771279200000,1771282800000,0.28504,0.28398351858839793,245.5037469425667,-0.30120155585351505,sl,0.04183141073003144,1,39.436666554927776,0.0028324274241377464,0.0008073551129762233
BTC/USDT:USDT,btc_trend,short,1771250400000,1771293600000,68355.6,68582.6,0.0010236958203071486,-0.274503583789201,time_stop,0.042124632579478224,12,24.0449773489023,0.008715636712459226,595.7625768621779
TRX/USDT:USDT,trx_trend,long,1771290000000,1771297200000,0.28508,0.28404377307380346,245.39190480625462,-0.2961029247446602,sl,0.041821225513761696,2,40.50365904850104,0.003109900386010967,0.0008865704020440065
TRX/USDT:USDT,trx_trend,long,1771304400000,1771318800000,0.28432,0.2834117394546745,245.90391945002312,-0.265160062507388,sl,0.04181523453003193,4,37.4599124519783,0.0029771228614570338,0.000846455571969464
TRX/USDT:USDT,trx_trend,long,1771333200000,1771336800000,0.28115,0.2800176684739701,248.60701532285893,-0.3232741751204663,sl,0.0417686140781877,1,32.16175629811673,0.0031958123833019277,0.000898502651565337
TRX/USDT:USDT,trx_trend,long,1771344000000,1771351200000,0.28002,0.2806,249.5259432315204,0.10271485927182927,target_flatten,0.04201018780245877,2,34.63046380213488,0.0035536824492349954,0.0009951021594347834
BTC/USDT:USDT,btc_trend,short,1771452000000,1771466400000,66300.6,66913.78305940457,0.0010539643148368889,-0.6885879067841246,sl,0.04231484370920973,4,19.11100384864202,0.00877991912898618,582.1139062032612
BTC/USDT:USDT,btc_trend,short,1771473600000,1771506000000,66950.4,65845.66908182946,0.0010430002957453489,1.1110284429753599,tp,0.0412062313955391,9,20.403869108213964,0.007204367360433067,482.33527652793794
BTC/USDT:USDT,btc_trend,short,1771513200000,1771520400000,66381.9,67010.69530933267,0.0010530894924860494,-0.7045186886514255,sl,0.04234095546866546,2,18.80599039385226,0.007449920013010445,494.539845311658
TRX/USDT:USDT,trx_trend,long,1771545600000,1771549200000,0.28481,0.2836955061712336,245.2715367715836,-0.31510307376826335,sl,0.04174945966428645,1,31.506842855840485,0.0032335802822054767,0.0009209560001749419
TRX/USDT:USDT,trx_trend,long,1771556400000,1771560000000,0.28347,0.28321,246.34970611260988,-0.10591214375016558,target_flatten,0.04186122016089134,1,33.22939050361179,0.003385123734156734,0.0009595810249214094
BTC/USDT:USDT,btc_trend,short,1771574400000,1771592400000,67794.7,66886.30314066802,0.0010299383238389186,0.8942594785142216,tp,0.04133326016668885,5,17.51745032165267,0.006411505121920105,434.6660662890369
TRX/USDT:USDT,trx_trend,long,1771599600000,1771628400000,0.28578,0.28548,244.5446857919475,-0.11525097587750727,time_stop,0.0418875701399311,8,31.446238840068176,0.0038604408313149615,0.0011032367807731897
TRX/USDT:USDT,trx_trend,long,1771635600000,1771650000000,0.28521,0.28456,245.00169816481554,-0.2010817137450077,target_flatten,0.04183060993786794,4,35.55280778218976,0.0035071157146610503,0.0010002644729784783
TRX/USDT:USDT,trx_trend,long,1771668000000,1771678800000,0.28644,0.28606,243.89708258813098,-0.13454241105058412,target_flatten,0.04186151966709645,3,32.04427110212562,0.002813480070669581,0.0008058932314425947
TRX/USDT:USDT,trx_trend,long,1771686000000,1771693200000,0.28598,0.2875315131674723,244.25303972811378,0.33682353966802664,tp,0.04213826766526756,2,31.6393099126119,0.0025069051305896457,0.0007169247292460269
TRX/USDT:USDT,trx_trend,long,1771700400000,1771711200000,0.28839,0.2886553310658853,242.2902459462621,0.022324106515949245,sl,0.04196302269459184,3,34.47271699869912,0.0026365664986176063,0.0007603594125363314
TRX/USDT:USDT,trx_trend,long,1771718400000,1771732800000,0.289,0.28791968377314264,241.78085978796625,-0.30296786738798825,sl,0.04176808121552987,4,39.34938534462633,0.002515609918458366,0.0007270112664344678
XRP/USDT:USDT,xrp_trend,short,1771765200000,1771772400000,1.408,1.3886056086230028,49.61113812687953,0.9208436466990745,tp,0.04133418279189324,2,20.72317378508982,0.006046446169990428,0.008513396207346521
XRP/USDT:USDT,xrp_trend,short,1771786800000,1771794000000,1.3893,1.3884647344229202,7.189113217314017,1.5720695743300962e-05,sl,0.005989098104408526,2,34.18072009247754,0.006209421078667637,0.008626748704592948
BTC/USDT:USDT,btc_trend,short,1771783200000,1771797600000,67365.0,67682.00141463027,0.0010378677889580725,-0.37115253879517623,sl,0.04214698149627567,4,17.631340599141474,0.004460278003392161,300.4666276985129
ETH/USDT:USDT,eth_trend,short,1771794000000,1771797600000,1940.02,1955.3855665470587,0.005148294965372162,-0.08514660989488275,sl,0.006040141000569368,1,21.88457826879163,0.005237136906566998,10.160150341478108
XRP/USDT:USDT,xrp_trend,short,1771801200000,1771804800000,1.4004,1.3805339481040197,7.128829071439591,0.13571673396478032,tp,0.005904954326011926,1,38.60073902518839,0.006208134502622734,0.008693871557472877
LINK/USDT:USDT,link_trend,short,1771786800000,1771808400000,8.631,8.47670574014237,1.1572071565895379,0.17266483899985824,tp,0.005885582728077819,6,23.56496632677399,0.00703230263174216,0.06069580401456658
AVAX/USDT:USDT,avax_trend,short,1771786800000,1771808400000,8.812,8.651387040607297,1.1334333882369925,0.1761606282034103,tp,0.005883462555831081,6,34.85419046916064,0.007125542024456414,0.06279027631950991
BNB/USDT:USDT,bnb_trend,short,1771815600000,1771822800000,587.05,595.0463588605264,0.017013714717619918,-0.14212213782875652,sl,0.0060743693960468885,2,39.84539085238942,0.008296023362914188,4.870180515198774
BTC/USDT:USDT,btc_trend,short,1771804800000,1771826400000,67613.5,65588.37775058411,0.0008614138452123012,1.710569101886703,sl,0.03389924200762056,6,21.571001418798165,0.003928984256235793,265.65237700899877
LINK/USDT:USDT,link_trend,short,1771815600000,1771830000000,8.217,8.363237636942541,1.2155191920191277,-0.1838540598122558,sl,0.006099405513072214,4,32.97423240227401,0.010565383031802444,0.08681575237232068
BNB/USDT:USDT,bnb_trend,short,1771830000000,1771837200000,598.44,605.8139122528373,0.01671299909467746,-0.12931516922611516,sl,0.006074980420214808,2,43.38721534283446,0.008683469865543239,5.1965357063356965
BTC/USDT:USDT,btc_trend,short,1771833600000,1771840800000,65915.8,66511.00935220828,0.0008851184670866844,-0.5621528630075732,sl,0.03532207358532883,2,36.515923160634216,0.00726964973903597,479.1847782683472
LINK/USDT:USDT,link_trend,short,1771837200000,1771844400000,8.328,8.463590971771135,1.4009382275740312,-0.19706875654903744,sl,0.007114180880942775,2,38.535551731290205,0.010015560475694957,0.0834095876415876
BTC/USDT:USDT,btc_trend,short,1771848000000,1771866000000,66170.8,65101.01896599344,0.001057094254623798,1.0895686368823791,tp,0.04129074787146393,5,31.131617767043544,0.00727685615680847,481.51539338094193
BTC/USDT:USDT,btc_trend,short,1771873200000,1771894800000,64602.9,63487.726285419136,0.0010839151651957904,1.1674645154671832,tp,0.04128918559473912,6,32.90769659439327,0.00887796666904489,573.5423929236401
BTC/USDT:USDT,btc_trend,short,1771902000000,1771909200000,64080.3,62778.09511833236,0.0009116791120519549,1.1528529034201982,tp,0.034340086808276646,2,39.85492870153311,0.00937972247557373,601.0554301515073
TRX/USDT:USDT,trx_trend,short,1771902000000,1771927200000,0.28246,0.2800309948900431,41.36514156307288,0.0935260271833904,tp,0.006950113047404862,7,43.35493531966119,0.003589472903730846,0.0010138825163878147
BTC/USDT:USDT,btc_trend,short,1771916400000,1771941600000,63050.4,63710.97100211726,0.0009276227572658215,-0.6482205423072961,sl,0.03545984795344008,7,46.018945057954035,0.009966916864588666,628.4180950790612
LINK/USDT:USDT,link_trend,short,1771912800000,1771941600000,8.17,8.16167181927381,1.2272167064644592,0.0042107985160600376,sl,0.006009684005575797,8,34.03915809760832,0.012091489023222036,0.09878746531972403
TRX/USDT:USDT,trx_trend,short,1771934400000,1771945200000,0.28035,0.281447191151144,35.76657294593791,-0.04528260823867289,sl,0.006039840895642033,3,47.4114186288163,0.003144308174315652,0.000881506796669393
BTC/USDT:USDT,btc_trend,short,1771948800000,1771959600000,63933.4,64653.19774619415,0.0009142550455225229,-0.6935444285629144,sl,0.03546570734917404,3,49.85771176734691,0.009352199936910869,597.9179394464974
TRX/USDT:USDT,trx_trend,short,1771952400000,1771970400000,0.28209,0.2833839685525942,35.52096424698217,-0.052002653782491595,sl,0.006039643089074769,5,39.32650661778541,0.0034475009625573386,0.0009725055465277997
BTC/USDT:USDT,btc_trend,short,1771966800000,1771981200000,64430.8,65071.42901822233,0.0010878659467133068,-0.7393918884401822,sl,0.0424733950397377,4,38.39425615525817,0.00886284800683665,571.0403873588909
LINK/USDT:USDT,link_trend,short,1771948800000,1771981200000,8.21,8.327621077022036,1.2204785438110701,-0.14965221051263922,sl,0.006098209707296537,9,39.55476199550649,0.010846420136755804,0.08904910932276516
BNB/USDT:USDT,bnb_trend,short,1771977600000,1771981200000,583.4,590.5945440071155,0.020022697910154725,-0.15114935894101167,sl,0.007095177685224032,1,40.04800024136732,0.008360681073777673,4.8776213384418945
BTC/USDT:USDT,btc_trend,short,1771988400000,1772017200000,65852.0,65364.4,0.0010632095408683957,0.4767233398995453,time_stop,0.0416976322278829,8,33.55139711157294,0.009683962000310426,637.7082656444422
BTC/USDT:USDT,btc_trend,short,1772024400000,1772028000000,66038.7,66736.1164565001,0.0010606941856277149,-0.7822175467888077,sl,0.042471966418070224,1,20.126066108414673,0.00866243269923482,572.0557942949586
BTC/USDT:USDT,btc_trend,short,1772042400000,1772049600000,68625.6,69005.2,0.0010198982483508503,-0.4293803446382339,trend_break,0.04222696956426005,2,27.473603538816864,0.009561443037792125,656.1597653343073
BTC/USDT:USDT,btc_trend,short,1772208000000,1772229600000,66072.6,64960.44143679293,0.0010588366846785533,1.1363247868353326,tp,0.04126949906771348,6,18.901432612289366,0.008785796326540531,580.5004063649819
BTC/USDT:USDT,btc_trend,short,1772236800000,1772258400000,65836.0,64910.24885513218,0.0001773054575063837,0.15723536545577982,tp,0.006905364822067458,6,27.637172222451877,0.00821855755834344,541.0769554110988
TRX/USDT:USDT,trx_trend,short,1772229600000,1772258400000,0.28265,0.28097388998384026,41.29881244523403,0.06225902040428937,tp,0.006962332790670262,8,35.32598805359471,0.0027412722940640404,0.000774820613917201
TRX/USDT:USDT,trx_trend,short,1772265600000,1772269200000,0.28042,0.27970580741850803,208.1803792156517,0.11374332581368013,sl,0.034937556634323026,1,46.85083602441895,0.002820243960778616,0.0007908528114815395
BTC/USDT:USDT,btc_trend,short,1772265600000,1772283600000,63788.4,64513.26917026117,0.00018303665918934704,-0.1397626072313429,sl,0.0070849759573846215,5,33.486041002611806,0.010174646023583716,649.0243904107675
LINK/USDT:USDT,link_trend,short,1772276400000,1772283600000,8.304,8.47936526510422,1.2052827392857737,-0.21749674665686855,sl,0.006132019556477674,2,42.63364268550372,0.013571037166664171,0.11269389263197928
TRX/USDT:USDT,trx_trend,short,1772276400000,1772294400000,0.27893,0.28023896006505694,209.31337297247018,-0.3091775034850387,sl,0.03519465718170866,5,53.453689705594016,0.0033009625115000265,0.0009207374733327024
BTC/USDT:USDT,btc_trend,short,1772290800000,1772298000000,64402.4,65224.09188181563,0.00018124249360317165,-0.15601831186714432,sl,0.0070928262333975894,2,36.474642718186914,0.010667458130477826,687.0099055022852
BTC/USDT:USDT,btc_trend,short,1772305200000,1772308800000,65873.0,66763.3717435674,0.00017711142554355428,-0.1647897423330814,sl,0.007094733566158484,1,29.730665731686706,0.010862592636436361,715.5515647399724
BTC/USDT:USDT,btc_trend,short,1772316000000,1772326800000,66684.8,67577.772337018,0.0008746304379079754,-0.8164841321329445,sl,0.03546334596718291,3,30.656157700907883,0.01130515106159557,753.8817375122883
TRX/USDT:USDT,trx_trend,short,1772301600000,1772326800000,0.28132,0.28244685817930015,207.36167086940378,-0.26880838635885484,sl,0.03514119146632392,7,48.87972531266959,0.0031238695299736236,0.0008788069761721799
BTC/USDT:USDT,btc_trend,short,1772334000000,1772352000000,67588.3,67113.9,0.0010343902712583529,0.44906156554924803,trend_break,0.04165317913572357,5,32.14157376444152,0.01226698930205964,829.1049530443976
TRX/USDT:USDT,trx_trend,short,1772575200000,1772589600000,0.28035,0.2798910528426933,249.48505619033278,0.07260327630167974,sl,0.04189718102737844,4,32.235082962271875,0.002455755901976268,0.0006884711671190468
TRX/USDT:USDT,trx_trend,short,1772614800000,1772636400000,0.28368,0.28507386620009056,246.57091979837801,-0.3858614262718651,sl,0.04217455523966164,6,32.00997920283203,0.003371775208500227,0.0009565051911473443
TRX/USDT:USDT,trx_trend,long,1772650800000,1772679600000,0.28684,0.28731,243.75696892771387,0.07254548655045896,time_stop,0.04202028884557288,8,43.52609282136523,0.0034031905267968656,0.0009761711707064128
TRX/USDT:USDT,trx_trend,long,1772686800000,1772697600000,0.28493,0.283648741141372,245.40535669040966,-0.35619313951110426,sl,0.041765352296750435,3,40.92159113710662,0.003898811811424692,0.0011108884494292375
TRX/USDT:USDT,trx_trend,long,1772773200000,1772802000000,0.28544,0.28695,244.87610648527433,0.32760260153918375,time_stop,0.042160319253569674,8,34.45770872124226,0.003054844059121746,0.0008719746882357112
TRX/USDT:USDT,trx_trend,long,1772809200000,1772812800000,0.28549,0.28526,244.9101175283294,-0.09824716310719646,target_flatten,0.04191783607567874,1,35.813176019629545,0.003045570001513287,0.0008694797797320283
LINK/USDT:USDT,link_trend,short,1772834400000,1772863200000,8.778,8.802,7.9644034267820585,-0.2332072896202839,time_stop,0.042061607377521404,8,32.607080316982135,0.011769439881971773,0.10331214328394824
BTC/USDT:USDT,btc_trend,short,1772856000000,1772884800000,68063.2,67975.9,0.0008559514602950761,0.0398141199618394,time_stop,0.034910442521923234,8,48.86432811102781,0.007593004142207845,516.804159531921
BNB/USDT:USDT,bnb_trend,short,1772856000000,1772884800000,626.95,627.68,0.018584613046146933,-0.02056588147376879,time_stop,0.006999113950083303,8,37.2221333697599,0.006181067539433465,3.875220293847811
LINK/USDT:USDT,link_trend,short,1772870400000,1772899200000,8.803,8.747,1.1342440282159234,0.05756492607120997,time_stop,0.005952739508882809,8,33.041141831650926,0.008830474556788526,0.0777346675234094
BNB/USDT:USDT,bnb_trend,short,1772892000000,1772906400000,626.55,620.7600037335202,0.015936104482810038,0.08633448769075334,tp,0.005935497766948156,4,37.24072954116444,0.004820205844604062,3.020099971936675
BTC/USDT:USDT,btc_trend,short,1772892000000,1772910000000,67891.3,67111.16716160857,0.0008579177213921861,0.6347442713292458,tp,0.034545515766754395,5,49.24052124257884,0.006064271830721531,411.7112981410647
ETH/USDT:USDT,eth_trend,short,1772877600000,1772910000000,1985.29,1951.986863208316,0.0050293560189616695,0.16160298934591316,tp,0.005890342127646511,9,38.943375976507774,0.008548062736927159,16.97038347099412
LINK/USDT:USDT,link_trend,short,1772906400000,1772935200000,8.767,8.617331269821086,1.1390629996196915,0.16459270282391153,tp,0.005889409922951383,8,31.896255676783294,0.007489681244183416,0.06566203546775601
BTC/USDT:USDT,btc_trend,short,1772917200000,1772942400000,67354.4,66574.80003653064,0.0008655537204210148,0.6402112093062475,tp,0.03457443951474252,7,51.352221290034024,0.005870083993066115,395.3759853025723
XRP/USDT:USDT,xrp_trend,short,1772902800000,1772942400000,1.3599,1.3425042698440834,7.342688391376434,0.12181687156483183,tp,0.005914554310534468,11,25.061207642518713,0.006162985256631369,0.008381043650493
ETH/USDT:USDT,eth_trend,short,1772917200000,1772942400000,1965.26,1930.7876404920323,0.005085318091255765,0.16941171186300039,tp,0.005891201591140298,7,37.18520746914186,0.007389570831087043,14.522427971502122
AAVE/USDT:USDT,aave_trend,short,1772888400000,1772949600000,109.64,107.06246803798058,0.09106988985597293,0.22888545157820198,tp,0.005850100303156507,17,41.17217280712437,0.008837445627106678,0.9689375385559763
BNB/USDT:USDT,bnb_trend,short,1772913600000,1772956800000,619.68,619.77,0.016127854405405942,-0.007448843091390111,time_stop,0.005997336194903063,12,43.00778094054575,0.0050744615421359695,3.144542328430817
BTC/USDT:USDT,btc_trend,short,1772949600000,1772960400000,67115.4,67582.2292594136,0.0008697721878779801,-0.4413037923684029,sl,0.03526868604277884,3,56.85639707877568,0.006038685016654289,405.2887603667593
LINK/USDT:USDT,link_trend,short,1772942400000,1772960400000,8.597,8.695811656289312,1.1637655668065696,-0.12106553489724219,sl,0.006071931708614823,5,40.628278947142164,0.0075484169153880185,0.06489374022159079
