trace_candidate_id,ts,symbol,symbol_code,side,strategy_id,adx,range_pct,breakout_distance_up,breakout_distance_down,dist_close_ema_fast,dist_close_ema_slow,pullback_depth,ret_1h_lag,ret_4h_lag,ret_12h_lag,ret_24h_lag,ema_gap_fast_slow,atrp,atrp_zscore,rolling_vol_24h,rolling_vol_72h,btc_adx,btc_atrp,btc_ret_24h_lag,btc_rolling_vol_24h,pnl,target_win,exit_reason,entry_ts,exit_ts,bars_held
1778767200000|NEAR/USDT:USDT|near_trend_discovery|long,2026-05-14 14:00:00+00:00,NEAR/USDT:USDT,NEAR,long,near_trend_discovery,56.244238498543865,0.025625,0.0125,0.0393750000000001,0.0202233659671004,0.0232888866230729,0.0134375,0.0210593490746651,0.0223642172523963,0.0236724248240562,0.0,0.0030047544079394,0.0244004973142918,0.0,0.0086186707106545,0.0,59.741538778822026,0.006302735299382,0.0,0.0056179389510122,0.0641253283438874,1,tp,1778767200000,1778788800000,8
1778767200000|ENA/USDT:USDT|ena_trend_discovery|long,2026-05-14 14:00:00+00:00,ENA/USDT:USDT,ENA,long,ena_trend_discovery,60.32249774617286,0.0413447312181488,0.0008219628472792,0.0549071181982574,0.0393633011318371,0.0436109184809191,0.027042577675489,0.0392960874765078,0.0453686200378071,0.0441125986955028,0.0,0.0040867494017312,0.0129661263189364,0.0,0.0137750472073343,0.0,59.741538778822026,0.006302735299382,0.0,0.0056179389510122,0.470937213805183,1,sl,1778767200000,1778778000000,3
1778767200000|XLM/USDT:USDT|xlm_trend_discovery|long,2026-05-14 14:00:00+00:00,XLM/USDT:USDT,XLM,long,xlm_trend_discovery,59.43123354028763,0.027931938769287,0.0008538147222052,0.0372019271818015,0.0274051657026456,0.0315173189997487,0.018174056229798,0.0239805158308874,0.0309336686576549,0.0320367573011077,0.0,0.0040024650784102,0.0091367682545314,0.0,0.0086624927333778,0.0,59.741538778822026,0.006302735299382,0.0,0.0056179389510122,0.1298406229753801,1,sl,1778767200000,1778774400000,2
1778767200000|RENDER/USDT:USDT|render_trend_discovery|long,2026-05-14 14:00:00+00:00,RENDER/USDT:USDT,RENDER,long,render_trend_discovery,57.98876501808957,0.0272251308900522,0.0031413612565445,0.0413612565445025,0.0220314567274852,0.0244818184062914,0.019109947643979,0.0219368646334938,0.023031601499732,0.0246781115879828,0.0,0.0023975403718513,0.0120016348082342,0.0,0.0105139043879839,0.0,59.741538778822026,0.006302735299382,0.0,0.0056179389510122,0.2531856662160018,1,tp,1778767200000,1778770800000,1
1778767200000|TON/USDT:USDT|ton_trend_discovery|long,2026-05-14 14:00:00+00:00,TON/USDT:USDT,TON,long,ton_trend_discovery,65.58058648002682,0.0355339442678135,0.0143538432766038,0.0428277538806806,0.0178294053962093,0.0278220481256605,0.0142369553020383,0.0182822319558177,0.0030013130744699,0.0297048769919596,0.0,0.0098176007457373,0.0199713397431692,0.0,0.0160074629749979,0.0,59.741538778822026,0.006302735299382,0.0,0.0056179389510122,0.1286492114637722,1,time_stop,1778767200000,1778803200000,13
1778770800000|BTC/USDT:USDT|btc_trend_loose|long,2026-05-14 15:00:00+00:00,BTC/USDT:USDT,BTC,long,btc_trend_loose,59.59806731682355,0.0064828205869863,0.0003040168378555,0.029245927466752,0.0183203656723063,0.0234038643841556,0.0144709553144483,0.0039046330448107,0.0256120560589572,0.0283550597238413,0.0,0.0049920426647788,0.0062928353951448,0.0,0.005414029948365,0.0,59.59806731682355,0.0062928353951448,0.0,0.005414029948365,0.0762802276810069,1,time_stop,1778770800000,1778814000000,12
1778770800000|BNB/USDT:USDT|bnb_trend|long,2026-05-14 15:00:00+00:00,BNB/USDT:USDT,BNB,long,bnb_trend,66.63929074683816,0.0063658683603111,0.0011173348623178,0.0214204854525942,0.0106363389754976,0.0144850157980116,0.010151575295138,0.0023726016092429,0.0134543178973718,0.0210303521570747,0.0,0.0038081718161999,0.0078580843634067,0.0,0.0050561669695689,0.0,59.59806731682355,0.0062928353951448,0.0,0.005414029948365,0.2744578021297182,1,tp,1778770800000,1778778000000,2
1778770800000|ETH/USDT:USDT|eth_trend|long,2026-05-14 15:00:00+00:00,ETH/USDT:USDT,ETH,long,eth_trend,57.83126106298409,0.0085358846676183,0.0006920987568337,0.026251871713619,0.015631290468656,0.0200970179196553,0.0127798864783926,0.0049737750383862,0.0197753028440037,0.0251357634659061,0.0,0.0043969967181088,0.0079919511762338,0.0,0.0060468583396932,0.0,59.59806731682355,0.0062928353951448,0.0,0.005414029948365,0.1419754287019064,1,tp,1778770800000,1778774400000,1
1778770800000|ONDO/USDT:USDT|ondo_trend_discovery|long,2026-05-14 15:00:00+00:00,ONDO/USDT:USDT,ONDO,long,ondo_trend_discovery,60.409901189083136,0.0310327706057597,0.0307845084409136,0.0734856007944389,0.0391351522104684,0.0569109362526944,0.0213505461767626,-0.0228044638524987,0.0594423987375065,0.0758547008547008,0.0,0.0171063253941636,0.019297808842573,0.0,0.0181149278114665,0.0,59.59806731682355,0.0062928353951448,0.0,0.005414029948365,-0.3145384396002462,0,sl,1778770800000,1778774400000,1
1778774400000|XRP/USDT:USDT|xrp_trend|long,2026-05-14 16:00:00+00:00,XRP/USDT:USDT,XRP,long,xrp_trend,68.1099710054428,0.0112860715009798,0.0006758126647292,0.0402784348178685,0.0254187195090118,0.0364144970844302,0.0198013110765696,0.0052309782608694,0.0222452504317789,0.0347552447552448,0.0,0.0107232073749184,0.0088908331128211,0.0,0.0066242911872096,0.0,60.13473370767229,0.0065492803363692,0.0,0.0054022464937471,5.215719432928236,1,tp,1778774400000,1778778000000,1
